"Trial","Point","Treatment","Exemplar","Stage","Spp","ID","Distance"
"99","VA30","NFSOLO","LAHY5","POST","UK","UK5",30
"99","VA30","NFSOLO","LAHY5","PRE","FOANA","FOANA1",40
"99","VA30","NFSOLO","LAHY5","PRE","TRCOL","TRCOL1",30
"99","VA30","NFSOLO","LAHY5","POST","UKCOL","UKCOL1",10
"99","VA30","NFSOLO","LAHY5","POST","FOANA","FOANA1",30
"99","VA30","NFSOLO","LAHY5","POST","MYHYP","MYHYP1",30
"99","VA30","NFSOLO","LAHY5","PRE","MYHYP","MYHYP1",30
"99","VA30","NFSOLO","LAHY5","POST","CALEU","CALEU1",25
"99","VA30","NFSOLO","LAHY5","PRE","ATBOL","ATBOL1",35
"99","VA30","NFSOLO","LAHY5","POST","MYMYO","MYMYO1",30
"99","VA30","NFSOLO","LAHY5","PRE","UKCAN","UKCAN1",45
"99","VA30","NFSOLO","LAHY5","PRE","FOANA","FOANA2",30
"99","VA30","NFSOLO","LAHY5","PRE","MYGAI","MYGAI1",35
"99","VA30","NFSOLO","LAHY5","POST","UKCOL","UKCOL2",5
"99","VA30","NFSOLO","LAHY5","PRE","MYMYO","MYMYO1",30
"99","VA30","NFSOLO","LAHY5","PRE","UKCOL","UKCOL1",5
"99","VA30","NFSOLO","LAHY5","POST","UK","UK4",20
"99","VA30","NFSOLO","LAHY5","POST","TRCOL","TRCOL1",30
