"Trial","Point","Treatment","Exemplar","Stage","Spp","ID","Distance"
25,"TF28","MSF","MSF4","POST","LAHYP","LAHYP1",20
25,"TF28","MSF","MSF4","POST","AKGOE","AKGOE2",30
25,"TF28","MSF","MSF4","POST","PICHL","PICHL1",30
25,"TF28","MSF","MSF4","POST","MYLEU","MYLEU1",40
25,"TF28","MSF","MSF4","POST","MIMAR","MIMAR1",50
25,"TF28","MSF","MSF4","POST","LECOR","LECOR1",20
25,"TF28","MSF","MSF4","POST","PAHYP","PAHYP1",20
25,"TF28","MSF","MSF4","POST","XEMIN","XEMIN1",20
26,"TF29","NF","NF1","PRE","HEGRI","HEGRI1",15
26,"TF29","NF","NF1","PRE","CECIN","CECIN1",20
26,"TF29","NF","NF1","PRE","LECOR","LECOR1",25
26,"TF29","NF","NF1","PRE","MONIG","MONIG1",65
26,"TF29","NF","NF1","PRE","CECIN","CECIN2",20
26,"TF29","NF","NF1","PRE","TRCUR","TRCUR1",60
26,"TF29","NF","NF1","PRE","MIMAR","MIMAR1",50
26,"TF29","NF","NF1","PRE","RHSIM","RHSIM1",40
26,"TF29","NF","NF1","PRE","ANSTR","ANSTR1",30
26,"TF29","NF","NF1","PRE","MYMYO","MYMYO1",60
26,"TF29","NF","NF1","PRE","UKCAN","UKCAN1",30
26,"TF29","NF","NF1","PRE","GLSPI","GLSPI1",30
26,"TF29","NF","NF1","PRE","MYLON","MYLON1",30
26,"TF29","NF","NF1","POST","ELPLA","ELPLA1",40
26,"TF29","NF","NF1","POST","HEGRI","HEGRI1",10
26,"TF29","NF","NF1","POST","MONIG","MONIG1",30
26,"TF29","NF","NF1","POST","SCHEM","SCHEM1",25
26,"TF29","NF","NF1","POST","TRCOL","TRCOL1",30
26,"TF29","NF","NF1","POST","LECOR","LECOR1",20
26,"TF29","NF","NF1","POST","HEGRI","HEGRI1",10
26,"TF29","NF","NF1","POST","RHSIM","RHSIM1",30
26,"TF29","NF","NF1","POST","TRCUR","TRCUR1",60
26,"TF29","NF","NF1","POST","CECIN","CECIN1",20
27,"TF31","MSFSOLO","MYLO4","PRE","CECIN","CECIN1",30
27,"TF31","MSFSOLO","MYLO4","PRE","MYMYO","MYMYO1",30
27,"TF31","MSFSOLO","MYLO4","PRE","UKCOL","UKCOL1",10
27,"TF31","MSFSOLO","MYLO4","PRE","CESER","CESER1",50
27,"TF31","MSFSOLO","MYLO4","PRE","AUOCH","AUOCH1",50
27,"TF31","MSFSOLO","MYLO4","PRE","ISHAU","ISHAU1",5
27,"TF31","MSFSOLO","MYLO4","POST","ISHAU","ISHAU2",5
27,"TF31","MSFSOLO","MYLO4","POST","CECIN","CECIN1",20
27,"TF31","MSFSOLO","MYLO4","POST","AUOCH","AUOCH1",40
27,"TF31","MSFSOLO","MYLO4","POST","CESER","CESER1",50
27,"TF31","MSFSOLO","MYLO4","POST","MYMYO","MYMYO1",40
28,"TF32","NFSOLO","PLCO6","PRE","PAHYP","PAHYP1",60
28,"TF32","NFSOLO","PLCO6","PRE","TRCUR","TRCUR1",60
28,"TF32","NFSOLO","PLCO6","PRE","HEGRI","HEGRI1",25
28,"TF32","NFSOLO","PLCO6","PRE","AUOCH","AUOCH1",40
28,"TF32","NFSOLO","PLCO6","PRE","MYMYO","MYMYO1",40
28,"TF32","NFSOLO","PLCO6","PRE","MYMYO","MYMYO2",40
28,"TF32","NFSOLO","PLCO6","PRE","MIMAR","MIMAR1",60
28,"TF32","NFSOLO","PLCO6","PRE","XIELE","XIELE1",45
28,"TF32","NFSOLO","PLCO6","PRE","CALEU","CALEU1",35
28,"TF32","NFSOLO","PLCO6","PRE","CAAUR","CAAUR1",45
28,"TF32","NFSOLO","PLCO6","POST","HEGRI","HEGRI1",15
28,"TF32","NFSOLO","PLCO6","POST","TRCUR","TRCUR1",60
28,"TF32","NFSOLO","PLCO6","POST","MYMYO","MYMYO1",35
28,"TF32","NFSOLO","PLCO6","POST","AUOCH","AUOCH1",45
28,"TF32","NFSOLO","PLCO6","POST","CECIN","CECIN1",40
28,"TF32","NFSOLO","PLCO6","POST","CALEU","CALEU1",40
28,"TF32","NFSOLO","PLCO6","POST","THARD","THARD1",60
28,"TF32","NFSOLO","PLCO6","POST","CAAUR","CAAUR1",45
28,"TF32","NFSOLO","PLCO6","POST","PHGEN","PHGEN1",50
28,"TF32","NFSOLO","PLCO6","POST","XIELE","XIELE1",60
28,"TF32","NFSOLO","PLCO6","POST","MIMAR","MIMAR1",70
28,"TF32","NFSOLO","PLCO6","POST","PICHL","PICHL1",40
29,"TF30","CTRL","CTRL4","PRE","SCHEM","SCHEM1",35
29,"TF30","CTRL","CTRL4","PRE","UKCOL","UKCOL1",60
29,"TF30","CTRL","CTRL4","PRE","TRCUR","TRCUR1",60
29,"TF30","CTRL","CTRL4","PRE","MECRU","MECRU1",40
29,"TF30","CTRL","CTRL4","PRE","CALEU","CALEU1",60
29,"TF30","CTRL","CTRL4","PRE","UK","UK2",20
29,"TF30","CTRL","CTRL4","PRE","MYMYO","MYMYO1",35
29,"TF30","CTRL","CTRL4","PRE","TRCOL","TRCOL1",60
29,"TF30","CTRL","CTRL4","PRE","PHNIG","PHNIG1",30
29,"TF30","CTRL","CTRL4","POST","MECRU","MECRU1",40
29,"TF30","CTRL","CTRL4","POST","TRCUR","TRCUR1",50
29,"TF30","CTRL","CTRL4","POST","TRCOL","TRCOL1",60
29,"TF30","CTRL","CTRL4","POST","UKCOL","UKCOL1",20
29,"TF30","CTRL","CTRL4","POST","TULAW","TULAW1",20
29,"TF30","CTRL","CTRL4","POST","MYMYO","MYMYO1",30
29,"TF30","CTRL","CTRL4","POST","THSCY","THSCY1",50
29,"TF30","CTRL","CTRL4","POST","THSCH","THSCH1",40
29,"TF30","CTRL","CTRL4","POST","CAAUR","CAAUR1",40
29,"TF30","CTRL","CTRL4","POST","SCHEM","SCHEM1",30
29,"TF30","CTRL","CTRL4","POST","CALEU","CALEU1",30
29,"TF30","CTRL","CTRL4","POST","DECER","DECER1",40
29,"TF30","CTRL","CTRL4","POST","DECER","DECER1",40
30,"TF1","NFSOLO","MOMO1","PRE","MYMYO","MYMYO1",50
30,"TF1","NFSOLO","MOMO1","PRE","CLRUB","CLRUB1",40
30,"TF1","NFSOLO","MOMO1","PRE","MYGAI","MYGAI1",30
30,"TF1","NFSOLO","MOMO1","PRE","THSCH","THSCH1",50
30,"TF1","NFSOLO","MOMO1","PRE","MYMYO","MYMYO2",35
30,"TF1","NFSOLO","MOMO1","PRE","HYMAC","HYMAC1",40
30,"TF1","NFSOLO","MOMO1","PRE","PHPHI","PHPHI1",10
30,"TF1","NFSOLO","MOMO1","POST","MYMYO","MYMYO1",50
30,"TF1","NFSOLO","MOMO1","POST","THSCH","THSCH1",50
30,"TF1","NFSOLO","MOMO1","POST","MYGAI","MYGAI1",40
30,"TF1","NFSOLO","MOMO1","POST","MYMYO","MYMYO2",35
30,"TF1","NFSOLO","MOMO1","POST","PHGEN","PHGEN1",40
30,"TF1","NFSOLO","MOMO1","POST","MYSCL","MYSCL1",50
30,"TF1","NFSOLO","MOMO1","POST","TRVIR","TRVIR1",60
30,"TF1","NFSOLO","MOMO1","POST","TRVIR","TRVIR2",60
30,"TF1","NFSOLO","MOMO1","POST","AUOCH","AUOCH1",50
31,"TF2","MSFSOLO","THAR3","PRE","MYGAI","MYGAI1",40
31,"TF2","MSFSOLO","THAR3","PRE","MIGIL","MIGIL1",60
31,"TF2","MSFSOLO","THAR3","PRE","AUINF","AUINF1",30
31,"TF2","MSFSOLO","THAR3","PRE","HEGRI","HEGRI1",30
31,"TF2","MSFSOLO","THAR3","PRE","SCHEM","SCHEM1",40
31,"TF2","MSFSOLO","THAR3","PRE","XIGUT","XIGUT1",60
31,"TF2","MSFSOLO","THAR3","PRE","UKCOL","UKCOL1",10
31,"TF2","MSFSOLO","THAR3","POST","HEGRI","HEGRI1",30
31,"TF2","MSFSOLO","THAR3","POST","SCHEM","SCHEM1",40
31,"TF2","MSFSOLO","THAR3","POST","UKCOL","UKCOL2",10
31,"TF2","MSFSOLO","THAR3","POST","LEAMA","LEAMA1",10
31,"TF2","MSFSOLO","THAR3","POST","SCHEM","SCHEM1",35
31,"TF2","MSFSOLO","THAR3","POST","CYLIN","CYLIN1",40
31,"TF2","MSFSOLO","THAR3","POST","MYMYO","MYMYO1",10
31,"TF2","MSFSOLO","THAR3","POST","XIGUT","XIGUT1",50
31,"TF2","MSFSOLO","THAR3","POST","HARUB","HARUB1",50
31,"TF2","MSFSOLO","THAR3","POST","AUINF","AUINF1",15
32,"TF3","MSF","MSF1","PRE","THSCH","THSCH1",50
32,"TF3","MSF","MSF1","PRE","MYBRA","MYBRA1",50
32,"TF3","MSF","MSF1","PRE","MYGAI","MYGAI1",50
32,"TF3","MSF","MSF1","PRE","MYBRA","MYBRA1",30
32,"TF3","MSF","MSF1","PRE","UKCAN","UKCAN1",50
32,"TF3","MSF","MSF1","PRE","HEGRI","HEGRI1",40
32,"TF3","MSF","MSF1","PRE","PYSTE","PYSTE1",50
32,"TF3","MSF","MSF1","PRE","TRCOL","TRCOL1",25
32,"TF3","MSF","MSF1","POST","MOMOM","MOMOM1",30
32,"TF3","MSF","MSF1","POST","TRCOL","TRCOL1",10
32,"TF3","MSF","MSF1","POST","HEGRI","HEGRI1",20
32,"TF3","MSF","MSF1","POST","LECOR","LECOR1",20
32,"TF3","MSF","MSF1","POST","THSCH","THSCH1",50
32,"TF3","MSF","MSF1","POST","MYMYO","MYMYO1",40
32,"TF3","MSF","MSF1","POST","UK","UK4",30
32,"TF3","MSF","MSF1","POST","MYGAI","MYGAI1",30
32,"TF3","MSF","MSF1","POST","ISHAU","ISHAU1",40
33,"TF4","NF","NF5","PRE","LECOR","LECOR1",15
33,"TF4","NF","NF5","PRE","HARUB","HARUB1",40
33,"TF4","NF","NF5","PRE","PHHIS","PHHIS1",10
33,"TF4","NF","NF5","PRE","MONIG","MONIG1",30
33,"TF4","NF","NF5","POST","PICAY","PICAY1",30
33,"TF4","NF","NF5","POST","MOMOM","MOMOM1",40
33,"TF4","NF","NF5","POST","SAMAX","SAMAX1",35
33,"TF4","NF","NF5","POST","CEGRA","CEGRA1",50
33,"TF4","NF","NF5","POST","CEGRA","CEGRA2",40
33,"TF4","NF","NF5","POST","ANSTR","ANSTR1",25
33,"TF4","NF","NF5","POST","PAHYP","PAHYP1",30
33,"TF4","NF","NF5","POST","LECOR","LECOR1",20
34,"TF12","NF","NF2","PRE","CECIN","CECIN1",30
34,"TF12","NF","NF2","PRE","HEGRI","HEGRI1",10
34,"TF12","NF","NF2","PRE","ELPLA","ELPLA1",60
34,"TF12","NF","NF2","PRE","CYLIN","CYLIN1",40
34,"TF12","NF","NF2","PRE","PAHYP","PAHYP1",45
34,"TF12","NF","NF2","PRE","MYGAI","MYGAI1",45
34,"TF12","NF","NF2","PRE","LAVER","LAVER1",5
34,"TF12","NF","NF2","PRE","MYSCL","MYSCL1",45
34,"TF12","NF","NF2","PRE","XIGUT","XIGUT1",30
34,"TF12","NF","NF2","PRE","TOASS","TOASS1",30
34,"TF12","NF","NF2","PRE","MYMYO","MYMYO1",5
34,"TF12","NF","NF2","PRE","PICHL","PICHL1",20
34,"TF12","NF","NF2","PRE","LAVER","LAVER1",5
34,"TF12","NF","NF2","POST","LAVER","LAVER1",5
34,"TF12","NF","NF2","POST","LAVER","LAVER2",5
34,"TF12","NF","NF2","POST","PAHYP","PAHYP1",20
34,"TF12","NF","NF2","POST","CAAUR","CAAUR1",60
34,"TF12","NF","NF2","POST","RHSIM","RHSIM1",30
34,"TF12","NF","NF2","POST","TOASS","TOASS1",30
34,"TF12","NF","NF2","POST","TRVIR","TRVIR1",30
34,"TF12","NF","NF2","POST","EUHUM","EUHUM1",40
34,"TF12","NF","NF2","POST","HEGRI","HEGRI1",15
34,"TF12","NF","NF2","POST","UKCAN","UKCAN1",20
34,"TF12","NF","NF2","POST","CECIN","CECIN1",45
35,"TF9","MSF","MSF2","PRE","TRVIR","TRVIR1",40
35,"TF9","MSF","MSF2","PRE","PAHYP","PAHYP1",50
35,"TF9","MSF","MSF2","PRE","XIGUT","XIGUT1",20
35,"TF9","MSF","MSF2","PRE","CEGRA","CEGRA1",20
35,"TF9","MSF","MSF2","PRE","LEAMA","LEAMA1",30
35,"TF9","MSF","MSF2","PRE","PICHL","PICHL1",45
35,"TF9","MSF","MSF2","PRE","RHSIM","RHSIM1",40
35,"TF9","MSF","MSF2","PRE","CAAUR","CAAUR1",35
35,"TF9","MSF","MSF2","PRE","MYGAI","MYGAI1",30
35,"TF9","MSF","MSF2","PRE","ELPLA","ELPLA1",50
35,"TF9","MSF","MSF2","PRE","SCCAU","SCCAU1",60
35,"TF9","MSF","MSF2","PRE","PAPOL","PAPOL1",20
35,"TF9","MSF","MSF2","POST","CAAUR","CAAUR1",40
35,"TF9","MSF","MSF2","POST","ELPLA","ELPLA2",40
35,"TF9","MSF","MSF2","POST","CEGRA","CEGRA1",20
35,"TF9","MSF","MSF2","POST","MYGAI","MYGAI1",30
35,"TF9","MSF","MSF2","POST","PAHYP","PAHYP1",55
35,"TF9","MSF","MSF2","POST","LAVER","LAVER1",55
35,"TF9","MSF","MSF2","POST","TRVIR","TRVIR1",80
35,"TF9","MSF","MSF2","POST","MYLEU","MYLEU1",20
35,"TF9","MSF","MSF2","POST","MIMAR","MIMAR1",50
35,"TF9","MSF","MSF2","POST","ANSTR","ANSTR1",20
35,"TF9","MSF","MSF2","POST","PICHL","PICHL1",30
35,"TF9","MSF","MSF2","POST","CECIN","CECIN1",30
36,"TF8","CTRL","CTRL5","PRE","HEGRI","HEGRI1",30
36,"TF8","CTRL","CTRL5","PRE","ELPLA","ELPLA1",40
36,"TF8","CTRL","CTRL5","PRE","MYGAI","MYGAI1",20
36,"TF8","CTRL","CTRL5","PRE","LECOR","LECOR1",20
36,"TF8","CTRL","CTRL5","PRE","LAVER","LAVER1",50
36,"TF8","CTRL","CTRL5","PRE","PAHYP","PAHYP1",50
36,"TF8","CTRL","CTRL5","PRE","MYMYO","MYMYO1",40
36,"TF8","CTRL","CTRL5","PRE","PAHYP","PAHYP2",30
36,"TF8","CTRL","CTRL5","POST","PAHYP","PAHYP1",20
36,"TF8","CTRL","CTRL5","POST","MYGAI","MYGAI1",20
36,"TF8","CTRL","CTRL5","POST","LAVER","LAVER1",50
36,"TF8","CTRL","CTRL5","POST","HEGRI","HEGRI1",30
36,"TF8","CTRL","CTRL5","POST","MYMYO","MYMYO1",45
36,"TF8","CTRL","CTRL5","POST","MYMYO","MYMYO2",40
36,"TF8","CTRL","CTRL5","POST","ZIGRA","ZIGRA1",40
36,"TF8","CTRL","CTRL5","POST","PAHYP","PAHYP2",30
36,"TF8","CTRL","CTRL5","POST","ANNIG","ANNIG1",5
37,"TF11","CTRL","CTRL2","PRE","MYGAI","MYGAI1",40
37,"TF11","CTRL","CTRL2","PRE","HEGRI","HEGRI1",25
37,"TF11","CTRL","CTRL2","PRE","XIGUT","XIGUT1",45
37,"TF11","CTRL","CTRL2","PRE","TRMEL","TRMEL1",40
37,"TF11","CTRL","CTRL2","PRE","MIMAR","MIMAR1",40
37,"TF11","CTRL","CTRL2","PRE","XIGUT","XIGUT2",40
37,"TF11","CTRL","CTRL2","PRE","MYMYO","MYMYO1",50
37,"TF11","CTRL","CTRL2","PRE","UK","UK2",30
37,"TF11","CTRL","CTRL2","PRE","RARUF","RARUF1",25
37,"TF11","CTRL","CTRL2","POST","XIGUT","XIGUT2",40
37,"TF11","CTRL","CTRL2","POST","XIGUT","XIGUT1",40
37,"TF11","CTRL","CTRL2","POST","PAHYP","PAHYP1",70
37,"TF11","CTRL","CTRL2","POST","LAHYP","LAHYP1",40
37,"TF11","CTRL","CTRL2","POST","TRVIR","TRVIR1",90
37,"TF11","CTRL","CTRL2","POST","MYMYO","MYMYO1",65
37,"TF11","CTRL","CTRL2","POST","PICAY","PICAY1",45
37,"TF11","CTRL","CTRL2","POST","LECOR","LECOR1",10
37,"TF11","CTRL","CTRL2","POST","MONIG","MONIG1",35
37,"TF11","CTRL","CTRL2","POST","MIMAR","MIMAR1",50
38,"TF30","NFSOLO","LECO3","PRE","HEFLA","HEFLA1",50
38,"TF30","NFSOLO","LECO3","PRE","CAAUR","CAAUR1",30
38,"TF30","NFSOLO","LECO3","PRE","CECIN","CECIN1",25
38,"TF30","NFSOLO","LECO3","POST","AKGOE","AKGOE1",35
38,"TF30","NFSOLO","LECO3","POST","HEFLA","HEFLA1",20
38,"TF30","NFSOLO","LECO3","POST","ARTAC","ARTAC1",20
38,"TF30","NFSOLO","LECO3","POST","CALEU","CALEU1",35
38,"TF30","NFSOLO","LECO3","POST","CAAUR","CAAUR1",50
39,"TF20","NF","NF3","PRE","CESER","CESER1",40
39,"TF20","NF","NF3","PRE","MOMOM","MOMOM1",75
39,"TF20","NF","NF3","PRE","UKCOL","UKCOL1",20
39,"TF20","NF","NF3","PRE","RHSIM","RHSIM1",40
39,"TF20","NF","NF3","PRE","PLCOR","PLCOR1",30
39,"TF20","NF","NF3","PRE","UKCAN","UKCAN1",20
39,"TF20","NF","NF3","POST","PLCOR","PLCOR1",5
39,"TF20","NF","NF3","POST","PLCOR","PLCOR2",5
39,"TF20","NF","NF3","POST","MYMYO","MYMYO1",20
39,"TF20","NF","NF3","POST","RHSIM","RHSIM1",50
40,"TF19","NF","NF4","PRE","HEGRI","HEGRI1",15
40,"TF19","NF","NF4","PRE","VILEU","VILEU1",35
40,"TF19","NF","NF4","PRE","ONSAL","ONSAL1",50
40,"TF19","NF","NF4","PRE","PAHYP","PAHYP1",35
40,"TF19","NF","NF4","PRE","TOASS","TOASS1",25
40,"TF19","NF","NF4","POST","VILEU","VILEU1",35
40,"TF19","NF","NF4","POST","HEGRI","HEGRI1",15
40,"TF19","NF","NF4","POST","UKCAN","UKCAN1",35
40,"TF19","NF","NF4","POST","ONSAL","ONSAL1",15
40,"TF19","NF","NF4","POST","SIGRI","SIGRI1",30
40,"TF19","NF","NF4","POST","MYMYO","MYMYO1",65
40,"TF19","NF","NF4","POST","MYMEN","MYMEN1",75
40,"TF19","NF","NF4","POST","MYSCL","MYSCL1",50
40,"TF19","NF","NF4","POST","PICHL","PICHL1",40
41,"TF31","MSF","MSF3","PRE","CECIN","CECIN1",40
41,"TF31","MSF","MSF3","PRE","SCHEM","SCHEM1",40
41,"TF31","MSF","MSF3","PRE","TRVIR","TRVIR1",60
41,"TF31","MSF","MSF3","PRE","MOMOM","MOMOM1",60
41,"TF31","MSF","MSF3","PRE","UKCAN","UKCAN1",20
41,"TF31","MSF","MSF3","PRE","MYMYO","MYMYO1",30
41,"TF31","MSF","MSF3","PRE","UKCOL","UKCOL1",10
41,"TF31","MSF","MSF3","PRE","TRVIR","TRVIR1",50
41,"TF31","MSF","MSF3","POST","CECIN","CECIN1",40
41,"TF31","MSF","MSF3","POST","SCHEM","SCHEM1",40
41,"TF31","MSF","MSF3","POST","AUOCH","AUOCH1",40
41,"TF31","MSF","MSF3","POST","MYMYO","MYMYO1",40
41,"TF31","MSF","MSF3","POST","THSCH","THSCH1",50
41,"TF31","MSF","MSF3","POST","TRVIR","TRVIR1",50
41,"TF31","MSF","MSF3","POST","UKCOL","UKCOL1",20
42,"TF21","MSFSOLO","TUOC6","PRE","MYSCL","MYSCL1",75
42,"TF21","MSFSOLO","TUOC6","PRE","MIGIL","MIGIL1",80
42,"TF21","MSFSOLO","TUOC6","PRE","HEGRI","HEGRI1",18
42,"TF21","MSFSOLO","TUOC6","PRE","ZIGRA","ZIGRA1",15
42,"TF21","MSFSOLO","TUOC6","PRE","ANSTR","ANSTR1",15
42,"TF21","MSFSOLO","TUOC6","PRE","CAAUR","CAAUR1",40
42,"TF21","MSFSOLO","TUOC6","POST","DELON","DELON1",10
42,"TF21","MSFSOLO","TUOC6","POST","MYSCL","MYSCL1",75
42,"TF21","MSFSOLO","TUOC6","POST","MIGIL","MIGIL1",80
42,"TF21","MSFSOLO","TUOC6","POST","MYMYO","MYMYO1",55
42,"TF21","MSFSOLO","TUOC6","POST","ANSTR","ANSTR1",15
42,"TF21","MSFSOLO","TUOC6","POST","AUINF","AUINF1",30
42,"TF21","MSFSOLO","TUOC6","POST","DELON","DELON1",10
42,"TF21","MSFSOLO","TUOC6","POST","HEGRI","HEGRI1",15
42,"TF21","MSFSOLO","TUOC6","POST","ZIGRA","ZIGRA1",10
43,"TF32","CTRL","CTRL3","PRE","CECIN","CECIN1",40
43,"TF32","CTRL","CTRL3","PRE","THSCH","THSCH1",40
43,"TF32","CTRL","CTRL3","PRE","CECIN","CECIN2",40
43,"TF32","CTRL","CTRL3","PRE","MYSCL","MYSCL1",40
43,"TF32","CTRL","CTRL3","PRE","HEGRI","HEGRI1",50
43,"TF32","CTRL","CTRL3","PRE","PHHIS","PHHIS1",15
43,"TF32","CTRL","CTRL3","PRE","SAMAX","SAMAX1",40
43,"TF32","CTRL","CTRL3","POST","THSCH","THSCH1",40
43,"TF32","CTRL","CTRL3","POST","CECIN","CECIN1",40
43,"TF32","CTRL","CTRL3","POST","CECIN","CECIN2",40
43,"TF32","CTRL","CTRL3","POST","CALEU","CALEU1",50
43,"TF32","CTRL","CTRL3","POST","PHHIS","PHHIS1",15
43,"TF32","CTRL","CTRL3","POST","THSCH","THSCH1",40
43,"TF32","CTRL","CTRL3","POST","TRCOL","TRCOL1",60
43,"TF32","CTRL","CTRL3","POST","AUOCH","AUOCH1",40
43,"TF32","CTRL","CTRL3","POST","PAHYP","PAHYP1",30
43,"TF32","CTRL","CTRL3","POST","MYGAI","MYGAI1",30
43,"TF32","CTRL","CTRL3","POST","HEGRI","HEGRI1",30
43,"TF32","CTRL","CTRL3","POST","PHPYR","PHPYR1",40
44,"TF27","CTRL","CTRL1","PRE","MYMYO","MYMYO1",45
44,"TF27","CTRL","CTRL1","PRE","LAHYP","LAHYP1",75
44,"TF27","CTRL","CTRL1","PRE","MYMYO","MYMYO2",45
44,"TF27","CTRL","CTRL1","PRE","HEGRI","HEGRI1",25
44,"TF27","CTRL","CTRL1","PRE","AUOCH","AUOCH1",40
44,"TF27","CTRL","CTRL1","PRE","ONSAL","ONSAL1",10
44,"TF27","CTRL","CTRL1","PRE","UKCAN","UKCAN1",30
44,"TF27","CTRL","CTRL1","PRE","TRVIR","TRVIR1",60
44,"TF27","CTRL","CTRL1","POST","AUOCH","AUOCH1",45
44,"TF27","CTRL","CTRL1","POST","LAHYP","LAHYP1",75
44,"TF27","CTRL","CTRL1","POST","MYMYO","MYMYO1",45
44,"TF27","CTRL","CTRL1","POST","MYMYO","MYMYO2",45
44,"TF27","CTRL","CTRL1","POST","CRCIN","CRCIN1",70
44,"TF27","CTRL","CTRL1","POST","UKCAN","UKCAN1",30
44,"TF27","CTRL","CTRL1","POST","HEGRI","HEGRI1",30
44,"TF27","CTRL","CTRL1","POST","CEFUS","CEFUS1",30
45,"TF1","MSFSOLO","MYSC6","PRE","MYGAI","MYGAI1",20
45,"TF1","MSFSOLO","MYSC6","PRE","MYMYO","MYMYO1",40
45,"TF1","MSFSOLO","MYSC6","PRE","TRCOL","TRCOL1",50
45,"TF1","MSFSOLO","MYSC6","PRE","ZIGRA","ZIGRA1",40
45,"TF1","MSFSOLO","MYSC6","PRE","RHSIM","RHSIM1",50
45,"TF1","MSFSOLO","MYSC6","PRE","RHSIM","RHSIM2",50
45,"TF1","MSFSOLO","MYSC6","POST","UKCAN","UKCAN1",20
45,"TF1","MSFSOLO","MYSC6","POST","MYMYO","MYMYO2",20
45,"TF1","MSFSOLO","MYSC6","POST","RHSIM","RHSIM1",50
45,"TF1","MSFSOLO","MYSC6","POST","THSCH","THSCH1",40
45,"TF1","MSFSOLO","MYSC6","POST","AUOCH","AUOCH1",50
46,"TF28","NFSOLO","HEGR1","PRE","CECIN","CECIN1",25
46,"TF28","NFSOLO","HEGR1","PRE","MYMYO","MYMYO1",45
46,"TF28","NFSOLO","HEGR1","PRE","HYSUB","HYSUB1",20
46,"TF28","NFSOLO","HEGR1","PRE","PHGEN","PHGEN1",45
46,"TF28","NFSOLO","HEGR1","PRE","SCHEM","SCHEM1",35
46,"TF28","NFSOLO","HEGR1","PRE","SPORN","SPORN1",50
46,"TF28","NFSOLO","HEGR1","PRE","UKCOL","UKCOL1",10
46,"TF28","NFSOLO","HEGR1","PRE","XEMIN","XEMIN1",10
46,"TF28","NFSOLO","HEGR1","POST","CECIN","CECIN1",25
46,"TF28","NFSOLO","HEGR1","POST","HYSUB","HYSUB1",20
46,"TF28","NFSOLO","HEGR1","POST","MYMYO","MYMYO1",20
46,"TF28","NFSOLO","HEGR1","POST","SPORN","SPORN1",50
46,"TF28","NFSOLO","HEGR1","POST","PIFAS","PIFAS1",30
46,"TF28","NFSOLO","HEGR1","POST","MECRU","MECRU1",60
47,"TF2","NFSOLO","LAHY4","PRE","XIGUT","XIGUT1",30
47,"TF2","NFSOLO","LAHY4","PRE","PICHL","PICHL1",15
47,"TF2","NFSOLO","LAHY4","PRE","HEGRI","HEGRI1",40
47,"TF2","NFSOLO","LAHY4","PRE","XIGUT","XIGUT2",30
47,"TF2","NFSOLO","LAHY4","PRE","SCHEM","SCHEM1",30
47,"TF2","NFSOLO","LAHY4","PRE","MYSCL","MYSCL1",30
47,"TF2","NFSOLO","LAHY4","PRE","UKCOL","UKCOL1",20
47,"TF2","NFSOLO","LAHY4","PRE","MYMYO","MYMYO1",30
47,"TF2","NFSOLO","LAHY4","PRE","MYGAI","MYGAI1",30
47,"TF2","NFSOLO","LAHY4","PRE","CAAUR","CAAUR1",40
47,"TF2","NFSOLO","LAHY4","POST","MYMYO","MYMYO1",25
47,"TF2","NFSOLO","LAHY4","POST","MYMYO","MYMYO2",15
47,"TF2","NFSOLO","LAHY4","POST","CAAUR","CAAUR1",40
47,"TF2","NFSOLO","LAHY4","POST","UKCOL","UKCOL1",20
47,"TF2","NFSOLO","LAHY4","POST","PICHL","PICHL1",15
47,"TF2","NFSOLO","LAHY4","POST","MYGAI","MYGAI1",30
47,"TF2","NFSOLO","LAHY4","POST","TRCOL","TRCOL1",60
47,"TF2","NFSOLO","LAHY4","POST","ZIGRA","ZIGRA1",30
47,"TF2","NFSOLO","LAHY4","POST","MYSCL","MYSCL1",40
48,"TF3","NF","NF2","PRE","PYSTE","PYSTE1",20
48,"TF3","NF","NF2","PRE","MYGAI","MYGAI1",20
48,"TF3","NF","NF2","PRE","MYSCL","MYSCL1",35
48,"TF3","NF","NF2","PRE","THSCH","THSCH1",40
48,"TF3","NF","NF2","PRE","SIGRI","SIGRI1",30
48,"TF3","NF","NF2","PRE","HARUB","HARUB1",60
48,"TF3","NF","NF2","PRE","XIGUT","XIGUT1",35
48,"TF3","NF","NF2","PRE","CYROT","CYROT1",30
48,"TF3","NF","NF2","POST","RARUF","RARUF1",30
48,"TF3","NF","NF2","POST","LECOR","LECOR1",20
48,"TF3","NF","NF2","POST","THSCH","THSCH1",40
48,"TF3","NF","NF2","POST","PAHYP","PAHYP1",30
48,"TF3","NF","NF2","POST","CYROT","CYROT1",30
48,"TF3","NF","NF2","POST","UK","UK8",40
48,"TF3","NF","NF2","POST","THSCH","THSCH2",30
48,"TF3","NF","NF2","POST","AUOCH","AUOCH1",25
48,"TF3","NF","NF2","POST","HEGRI","HEGRI1",25
49,"TF15","MSFSOLO","MYSC4","PRE","LAHYP","LAHYP1",75
49,"TF15","MSFSOLO","MYSC4","PRE","PAHYP","PAHYP1",10
49,"TF15","MSFSOLO","MYSC4","PRE","UK","UK1",40
49,"TF15","MSFSOLO","MYSC4","PRE","CECIN","CECIN1",30
49,"TF15","MSFSOLO","MYSC4","PRE","CECIN","CECIN2",30
